DateTime,Open,High,Low,Close,Volume
2022-09-30 19:59:00,95.9343,95.9343,95.9343,95.9343,1798
2022-09-30 19:58:00,95.9343,95.9343,95.9343,95.9343,300
2022-09-30 19:57:00,95.8745,95.9343,95.8745,95.9343,500
2022-09-30 19:56:00,95.9244,95.9244,95.9244,95.9244,200
2022-09-30 19:55:00,95.9343,95.9343,95.9343,95.9343,300
2022-09-30 19:44:00,95.9244,95.9542,95.9244,95.9542,741
2022-09-30 19:41:00,95.8646,95.9244,95.8646,95.9244,1271
2022-09-30 19:40:00,95.8745,95.8745,95.8745,95.8745,893
2022-09-30 19:32:00,95.8845,95.8845,95.8745,95.8745,475
2022-09-30 19:19:00,95.8845,95.8845,95.8745,95.8745,500
2022-09-30 19:15:00,95.9244,95.9244,95.9244,95.9244,727
2022-09-30 19:14:00,95.8745,95.9044,95.8745,95.9044,300
2022-09-30 19:11:00,95.8745,95.8745,95.8745,95.8745,250
2022-09-30 19:09:00,95.8745,95.8745,95.8745,95.8745,3262
2022-09-30 19:08:00,95.8745,95.8745,95.8745,95.8745,3200
2022-09-30 19:06:00,95.8745,95.8745,95.8745,95.8745,200
2022-09-30 19:05:00,95.8646,95.8646,95.8646,95.8646,200
2022-09-30 19:03:00,95.8845,95.8845,95.8845,95.8845,100
2022-09-30 18:55:00,95.9244,95.9244,95.9244,95.9244,2075
2022-09-30 18:47:00,95.9642,95.9642,95.9542,95.9542,1154
2022-09-30 18:43:00,96.0041,96.0041,96.0041,96.0041,101
2022-09-30 18:41:00,95.8945,95.8945,95.8945,95.8945,110
2022-09-30 18:37:00,95.9443,95.9443,95.9144,95.9144,428
2022-09-30 18:35:00,95.9144,95.9542,95.9144,95.9542,668
2022-09-30 18:30:00,95.9742,95.9742,95.9742,95.9742,100
2022-09-30 18:25:00,95.9841,95.9841,95.9841,95.9841,100
2022-09-30 18:24:00,95.9841,95.9841,95.9841,95.9841,250
2022-09-30 18:03:00,95.8745,95.8745,95.8745,95.8745,349
2022-09-30 17:58:00,95.9841,95.9841,95.9841,95.9841,275
2022-09-30 17:56:00,95.9742,95.9841,95.9742,95.9841,286
2022-09-30 17:48:00,95.9144,95.9144,95.9144,95.9144,108
2022-09-30 17:43:00,95.9144,95.9144,95.9144,95.9144,100
2022-09-30 17:42:00,95.9542,95.9542,95.9542,95.9542,250
2022-09-30 17:40:00,95.9542,95.9542,95.9542,95.9542,155
2022-09-30 17:39:00,96.0041,96.0041,95.9642,95.9642,654
2022-09-30 17:36:00,96.0100,96.0100,96.0100,96.0100,100
2022-09-30 17:35:00,96.0041,96.0041,96.0041,96.0041,200
2022-09-30 17:33:00,96.0140,96.0537,96.0140,96.0537,250
2022-09-30 17:31:00,95.9642,96.0340,95.9642,96.0340,210
2022-09-30 17:25:00,96.0539,96.0539,96.0539,96.0539,100
2022-09-30 17:23:00,96.0144,96.0144,96.0144,96.0144,100
2022-09-30 17:21:00,95.9742,95.9742,95.9742,95.9742,130
2022-09-30 17:20:00,96.0041,96.0041,96.0041,96.0041,300
2022-09-30 17:18:00,95.9841,95.9841,95.9841,95.9841,100
2022-09-30 17:15:00,95.9642,95.9642,95.9642,95.9642,176
2022-09-30 17:14:00,95.9742,96.0041,95.9742,96.0041,550
2022-09-30 17:10:00,95.9841,95.9841,95.9841,95.9841,100
2022-09-30 17:06:00,95.9941,96.0041,95.9941,96.0041,475
2022-09-30 17:05:00,96.0041,96.0041,96.0041,96.0041,400
2022-09-30 17:02:00,96.0240,96.0340,96.0240,96.0340,300
2022-09-30 17:01:00,95.9841,96.0340,95.9841,96.0340,600
2022-09-30 17:00:00,96.0240,96.0240,96.0240,96.0240,100
2022-09-30 16:59:00,96.0539,96.0539,95.8546,96.0340,4233
2022-09-30 16:58:00,96.0539,96.0539,96.0539,96.0539,100
2022-09-30 16:57:00,96.0539,96.0937,96.0539,96.0937,213
2022-09-30 16:56:00,96.0539,96.0539,96.0539,96.0539,100
2022-09-30 16:54:00,96.0539,96.0539,96.0340,96.0340,350
2022-09-30 16:51:00,96.0539,96.0539,96.0041,96.0041,355
2022-09-30 16:50:00,96.0041,96.0041,96.0041,96.0041,100
2022-09-30 16:49:00,96.0041,96.0140,96.0041,96.0140,641
2022-09-30 16:48:00,96.0638,96.0638,95.9841,95.9841,500
2022-09-30 16:47:00,96.0240,96.0240,96.0140,96.0140,399
2022-09-30 16:46:00,96.0638,96.0638,96.0140,96.0140,420
2022-09-30 16:44:00,96.0340,96.0340,96.0302,96.0302,600
2022-09-30 16:42:00,96.0638,96.0638,96.0240,96.0240,844
2022-09-30 16:41:00,96.1037,96.1037,96.0638,96.0638,469
2022-09-30 16:40:00,96.1037,96.1037,96.0638,96.0638,537
2022-09-30 16:39:00,96.1535,96.1535,96.1137,96.1137,295
2022-09-30 16:38:00,96.1137,96.1137,96.1137,96.1137,200
2022-09-30 16:37:00,96.1137,96.1137,96.1137,96.1137,218
2022-09-30 16:36:00,96.1934,96.1934,96.1535,96.1535,2098
2022-09-30 16:33:00,95.8048,96.2332,95.8048,96.2332,11466
2022-09-30 16:31:00,96.2532,96.2831,96.2532,96.2831,472
2022-09-30 16:30:00,96.2532,96.3130,96.2532,96.3130,200
2022-09-30 16:29:00,96.2631,96.2930,96.2532,96.2930,1804
2022-09-30 16:26:00,96.3129,96.3129,96.2532,96.2532,646
2022-09-30 16:25:00,96.2631,96.2631,96.2631,96.2631,500
2022-09-30 16:23:00,96.3130,96.3130,96.3130,96.3130,2220
2022-09-30 16:22:00,96.3428,96.3528,96.3428,96.3528,1070
2022-09-30 16:21:00,96.2577,96.2577,96.2577,96.2577,100
2022-09-30 16:20:00,96.2550,96.3622,96.2550,96.3528,707
2022-09-30 16:19:00,96.3329,96.3329,96.3229,96.3230,502
2022-09-30 16:18:00,96.3428,96.3528,96.3229,96.3528,1568
2022-09-30 16:17:00,96.2831,96.3329,96.2831,96.3329,573
2022-09-30 16:16:00,95.8048,96.3528,95.8048,96.3528,1205
2022-09-30 16:15:00,96.4425,96.5222,96.1535,96.1535,2132
2022-09-30 16:14:00,96.2332,96.4524,95.8048,95.8048,13368
2022-09-30 16:13:00,96.2631,96.2631,96.2631,96.2631,2826
2022-09-30 16:11:00,96.2631,96.2631,96.2631,96.2631,727
2022-09-30 16:10:00,96.2831,96.3229,96.2631,96.2631,500
2022-09-30 16:09:00,96.1635,96.2930,96.1635,96.2930,6613
2022-09-30 16:08:00,96.1635,96.1834,95.8048,96.1834,33624
2022-09-30 16:07:00,96.2432,96.2432,96.1635,96.1635,2791
2022-09-30 16:06:00,96.0937,96.2831,96.0937,96.2432,5554
2022-09-30 16:05:00,96.0539,96.0738,96.0539,96.0539,1311
2022-09-30 16:03:00,96.1036,96.1036,95.8048,95.8048,130253
2022-09-30 16:02:00,96.0340,96.5222,95.8048,95.8048,138542
2022-09-30 16:01:00,95.8745,96.2332,95.8048,95.9941,86841
2022-09-30 16:00:00,95.8446,95.8945,95.7849,95.8945,5576725
2022-09-30 15:59:00,95.7849,95.9343,95.6852,95.8247,1223106
2022-09-30 15:58:00,95.8247,95.8745,95.7649,95.7849,375486
2022-09-30 15:57:00,95.8546,95.8845,95.6952,95.8247,409140
2022-09-30 15:56:00,95.9742,95.9742,95.8147,95.8546,297647
2022-09-30 15:55:00,96.0140,96.1037,95.9044,95.9792,244023
2022-09-30 15:54:00,96.1735,96.2133,95.8646,96.0240,373251
2022-09-30 15:53:00,96.2033,96.2233,96.0838,96.1685,143261
2022-09-30 15:52:00,96.1735,96.2731,96.0937,96.2133,188619
2022-09-30 15:51:00,96.2731,96.2930,96.1635,96.1735,122468
2022-09-30 15:50:00,96.5023,96.5023,96.1535,96.2731,259282
2022-09-30 15:49:00,96.5073,96.5222,96.4774,96.4923,47009
2022-09-30 15:48:00,96.4524,96.5720,96.4475,96.5122,83934
